"Row ID","Incident Datetime","Incident Date","Incident Time","Incident Year","Incident Day of Week","Report Datetime","Incident ID","Incident Number","CAD Number","Report Type Code","Report Type Description","Filed Online","Incident Code","Incident Category","Incident Subcategory","Incident Description",Resolution,Intersection,CNN,"Police District","Analysis Neighborhood","Supervisor District","Supervisor District 2012",Latitude,Longitude,Point,data_as_of,data_loaded_at,Neighborhoods,"ESNCAG - Boundary File","Central Market/Tenderloin Boundary Polygon - Updated","Civic Center Harm Reduction Project Boundary","HSOC Zones as of 2018-06-05","Invest In Neighborhoods (IIN) Areas","Current Supervisor Districts","Current Police Districts",incident_date_clean
148998204134,"2025-06-13 12:41:00",2025-06-13,12:41:00,2025,Friday,"2025-06-13 12:46:00",1489982,250329888,251641497.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","JOHN F SHELLEY DR \ MANSELL ST",20872000.0,Ingleside,"McLaren Park",9.0,9.0,37.7181282043457,-122.414176940917,"POINT (-122.414176941 37.718128204)","2025-06-14 09:37:39","2025-06-15 09:53:25",73.0,,,,,,2.0,9.0,NULL
149000206224,"2025-05-21 00:00:00",2025-05-21,00:00:00,2025,Wednesday,"2025-05-21 08:15:00",1490002,256057940,,II,"Coplogic Initial",1.0,6224,"Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active",,,Ingleside,,,,,,,"2025-06-14 09:37:39","2025-06-15 09:53:25",,,,,,,,,NULL
148983205043,"2025-06-11 08:00:00",2025-06-11,08:00:00,2025,Wednesday,"2025-06-12 11:27:00",1489832,250327597,251630592.0,II,Initial,,5043,Burglary,"Burglary - Residential","Burglary, Residence, Unlawful Entry","Open or Active","GOUGH ST \ HAIGHT ST",24410000.0,Northern,"Hayes Valley",6.0,5.0,37.773151397705,-122.422225952148,"POINT (-122.422225952 37.773151398)","2025-06-13 09:38:27","2025-06-14 09:53:06",26.0,,,1.0,1.0,,11.0,4.0,NULL
148969503014,"2025-06-12 00:09:00",2025-06-12,00:09:00,2025,Thursday,"2025-06-12 00:09:00",1489695,250326840,251630020.0,II,Initial,,3014,Robbery,"Robbery - Street","Robbery, Street or Public Place, W/ Force","Cite or Arrest Adult","18TH ST \ MISSION ST",24149000.0,Mission,Mission,9.0,9.0,37.7618370056152,-122.419357299804,"POINT (-122.4193573 37.761837006)","2025-06-13 09:38:27","2025-06-14 09:53:06",53.0,,,,3.0,,2.0,3.0,NULL
148969804014,"2025-06-11 22:05:00",2025-06-11,22:05:00,2025,Wednesday,"2025-06-11 22:09:00",1489698,250326715,251623047.0,II,Initial,,4014,Assault,"Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","BANCROFT AVE \ KEITH ST",20487000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7256050109863,-122.392791748046,"POINT (-122.392791748 37.725605011)","2025-06-13 09:38:27","2025-06-14 09:53:06",86.0,,,,,,9.0,2.0,NULL
148972006372,"2025-06-05 08:30:00",2025-06-05,08:30:00,2025,Thursday,"2025-06-09 17:47:00",1489720,256057837,,II,"Coplogic Initial",1.0,6372,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active",,,Mission,,,,,,,"2025-06-13 09:38:27","2025-06-14 09:53:06",,,,,,,,,NULL
148980006224,"2025-06-09 20:25:00",2025-06-09,20:25:00,2025,Monday,"2025-06-09 21:29:00",1489800,250322519,,IS,"Coplogic Supplement",1.0,6224,"Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","22ND ST \ HARRISON ST",23994000.0,Mission,Mission,9.0,9.0,37.7558326721191,-122.412200927734,"POINT (-122.412200928 37.755832672)","2025-06-13 09:38:27","2025-06-14 09:53:06",53.0,,,,3.0,,2.0,3.0,NULL
148982603074,"2025-06-12 16:19:00",2025-06-12,16:19:00,2025,Thursday,"2025-06-12 16:19:00",1489826,250328294,251632286.0,II,Initial,,3074,Robbery,"Robbery - Other","Robbery, W/ Force","Cite or Arrest Adult","CHESTNUT ST \ STEINER ST",26771000.0,Northern,Marina,2.0,2.0,37.800609588623,-122.437889099121,"POINT (-122.437889099 37.800609589)","2025-06-13 09:38:27","2025-06-14 09:53:06",17.0,,,,,,6.0,4.0,NULL
148982007021,"2025-06-11 16:00:00",2025-06-11,16:00:00,2025,Wednesday,"2025-06-12 16:00:00",1489820,250328216,251632133.0,VI,"Vehicle Initial",,7021,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","HARRISON ST \ NORWICH ST",21166000.0,Ingleside,"Bernal Heights",9.0,9.0,37.7452392578125,-122.41145324707,"POINT (-122.411453247 37.745239258)","2025-06-13 09:38:27","2025-06-14 09:53:06",83.0,,,,,,2.0,9.0,NULL
148969704136,"2025-05-18 00:01:00",2025-05-18,00:01:00,2025,Sunday,"2025-06-11 04:59:00",1489697,250324781,251620251.0,II,Initial,,4136,Assault,"Simple Assault","Battery with Serious Injuries","Open or Active","MASON ST \ SUTTER ST",24920000.0,Central,"Nob Hill",3.0,3.0,37.7890167236328,-122.410240173339,"POINT (-122.410240173 37.789016724)","2025-06-13 09:38:27","2025-06-14 09:53:06",19.0,,,,,,3.0,6.0,NULL
148982215161,"2025-06-12 12:49:00",2025-06-12,12:49:00,2025,Thursday,"2025-06-12 12:55:00",1489822,250327810,251631615.0,II,Initial,,15161,"Offences Against The Family And Children",Other,"Violation of Restraining Order","Cite or Arrest Adult","CASTRO ST \ VALLEY ST",22005000.0,Ingleside,"Noe Valley",8.0,8.0,37.7441139221191,-122.433395385742,"POINT (-122.433395386 37.744113922)","2025-06-13 09:38:27","2025-06-14 09:53:06",84.0,,,,,,5.0,9.0,NULL
148975207023,"2025-06-10 17:00:00",2025-06-10,17:00:00,2025,Tuesday,"2025-06-12 10:57:00",1489752,250327440,251631218.0,VI,"Vehicle Initial",,7023,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Motorcycle","Open or Active","COLUMBUS AVE \ GIBB ST \ ILS LN",24782000.0,Central,Chinatown,3.0,3.0,37.7960624694824,-122.404067993164,"POINT (-122.404067993 37.796062469)","2025-06-13 09:38:27","2025-06-14 09:53:06",106.0,,,,,,3.0,6.0,NULL
148979006224,"2025-06-08 19:00:00",2025-06-08,19:00:00,2025,Sunday,"2025-06-09 12:28:00",1489790,256057821,,II,"Coplogic Initial",1.0,6224,"Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","DUBOCE AVE \ ELGIN PARK",25847000.0,Mission,Mission,9.0,8.0,37.7698211669921,-122.423149108886,"POINT (-122.423149109 37.769821167)","2025-06-13 09:38:27","2025-06-14 09:53:06",27.0,,,,,,5.0,3.0,NULL
148979906244,"2025-05-07 17:00:00",2025-05-07,17:00:00,2025,Wednesday,"2025-05-22 22:04:00",1489799,250256786,,IS,"Coplogic Supplement",1.0,6244,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,Central,,,,,,,"2025-06-13 09:38:27","2025-06-14 09:53:06",,,,,,,,,NULL
148987606361,"2025-06-12 20:14:00",2025-06-12,20:14:00,2025,Thursday,"2025-06-12 20:16:00",1489876,250328818,251633027.0,II,Initial,,6361,"Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, <$50","Cite or Arrest Adult","40TH AVE \ TARAVAL ST",23440000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7420539855957,-122.498191833496,"POINT (-122.498191833 37.742053986)","2025-06-13 09:38:27","2025-06-14 09:53:06",39.0,,,,,,7.0,10.0,NULL
148968206302,"2025-06-11 03:58:00",2025-06-11,03:58:00,2025,Wednesday,"2025-06-11 17:20:00",1489682,250326583,251622320.0,II,Initial,,6302,"Larceny Theft","Larceny Theft - From Building","Theft, From Building, $50-$200","Open or Active","06TH ST \ HOWARD ST",23946000.0,Southern,"South of Market",6.0,6.0,37.7797393798828,-122.407157897949,"POINT (-122.407157898 37.77973938)","2025-06-13 09:38:27","2025-06-14 09:53:06",32.0,,,1.0,1.0,,10.0,1.0,NULL
148984304014,"2025-06-12 15:35:00",2025-06-12,15:35:00,2025,Thursday,"2025-06-12 15:39:00",1489843,250328175,251632141.0,II,Initial,,4014,Assault,"Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","16TH ST \ SOUTH VAN NESS AVE",24142000.0,Mission,Mission,9.0,9.0,37.7651824951171,-122.417488098144,"POINT (-122.417488098 37.765182495)","2025-06-13 09:38:27","2025-06-14 09:53:06",53.0,,,,3.0,,2.0,3.0,NULL
148974007055,"2025-06-12 08:41:00",2025-06-12,08:41:00,2025,Thursday,"2025-06-12 08:41:00",1489740,250327202,251630745.0,VI,"Vehicle Initial",,7055,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Open or Active","MONETA WAY \ WHIPPLE AVE",21568000.0,Ingleside,"Outer Mission",11.0,11.0,37.7127647399902,-122.450141906738,"POINT (-122.450141907 37.71276474)","2025-06-13 09:38:27","2025-06-14 09:53:06",66.0,,,,,,1.0,9.0,NULL
148974304014,"2025-06-12 10:22:00",2025-06-12,10:22:00,2025,Thursday,"2025-06-12 10:22:00",1489743,250312394,,IS,"Initial Supplement",,4014,Assault,"Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","FILLMORE ST \ TURK ST",25973000.0,Northern,"Western Addition",5.0,5.0,37.7804946899414,-122.432144165039,"POINT (-122.432144165 37.78049469)","2025-06-13 09:38:27","2025-06-14 09:53:06",97.0,,,,,,11.0,4.0,NULL
148988619057,"2025-06-12 00:01:00",2025-06-12,00:01:00,2025,Thursday,"2025-06-12 19:38:00",1489886,250328830,251632923.0,II,Initial,,19057,"Disorderly Conduct",Intimidation,"Terrorist Threats","Open or Active","HILL ST \ VALENCIA ST",24118000.0,Mission,Mission,9.0,8.0,37.756103515625,-122.421043395996,"POINT (-122.421043396 37.756103516)","2025-06-13 09:38:27","2025-06-14 09:53:06",52.0,,,,3.0,,5.0,3.0,NULL
148983006304,"2025-05-12 14:43:00",2025-05-12,14:43:00,2025,Monday,"2025-06-12 16:01:00",1489830,250328181,251632232.0,II,Initial,,6304,"Larceny Theft","Larceny Theft - From Building","Theft, From Building, >$950","Open or Active","GOUGH ST \ OAK ST",25906000.0,Northern,"Hayes Valley",5.0,5.0,37.7750205993652,-122.42259979248,"POINT (-122.422599792 37.775020599)","2025-06-13 09:38:27","2025-06-14 09:53:06",22.0,,,1.0,1.0,,11.0,4.0,NULL
148799804134,"2025-03-01 00:00:00",2025-03-01,00:00:00,2025,Saturday,"2025-06-04 09:40:00",1487998,250311700,251550929.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","LAGUNA ST \ PAGE ST",25908000.0,Park,"Hayes Valley",5.0,5.0,37.7736663818359,-122.42569732666,"POINT (-122.425697327 37.773666382)","2025-06-13 09:38:27","2025-06-14 09:53:06",26.0,,,,,,11.0,4.0,NULL
148968728150,"2025-06-10 12:00:00",2025-06-10,12:00:00,2025,Tuesday,"2025-06-11 16:21:00",1489687,250326129,251620819.0,IS,"Initial Supplement",,28150,"Malicious Mischief",Vandalism,"Malicious Mischief, Vandalism to Property","Open or Active","21ST ST \ DOUGLASS ST \ ROMAIN ST",26090000.0,Mission,"Noe Valley",8.0,8.0,37.7554321289062,-122.438865661621,"POINT (-122.438865662 37.755432129)","2025-06-13 09:38:27","2025-06-14 09:53:06",115.0,,,,,,5.0,3.0,NULL
148974728150,"2025-06-11 02:00:00",2025-06-11,02:00:00,2025,Wednesday,"2025-06-12 08:45:00",1489747,250327218,251630707.0,II,Initial,,28150,"Malicious Mischief",Vandalism,"Malicious Mischief, Vandalism to Property","Open or Active","BEALE ST \ HARRISON ST",24495000.0,Southern,"Financial District/South Beach",6.0,6.0,37.7874565124511,-122.3911819458,"POINT (-122.391181946 37.787456512)","2025-06-13 09:38:27","2025-06-14 09:53:06",30.0,1.0,,,,,10.0,1.0,NULL
148972528100,"2025-06-10 15:00:00",2025-06-10,15:00:00,2025,Tuesday,"2025-06-11 10:55:00",1489725,250325212,251620338.0,II,Initial,,28100,"Malicious Mischief",Vandalism,"Malicious Mischief, Breaking Windows","Open or Active","HOWARD ST \ WASHBURN ST",24307000.0,Southern,"South of Market",6.0,6.0,37.7746620178222,-122.413589477539,"POINT (-122.413589478 37.774662018)","2025-06-13 09:38:27","2025-06-14 09:53:06",32.0,,1.0,1.0,1.0,,10.0,1.0,NULL
148974404134,"2025-06-12 08:30:00",2025-06-12,08:30:00,2025,Thursday,"2025-06-12 08:34:00",1489744,250327183,251630715.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","STONECREST DR \ WINSTON DR",23067000.0,Taraval,"West of Twin Peaks",7.0,7.0,37.7268867492675,-122.474235534667,"POINT (-122.474235535 37.726886749)","2025-06-13 09:38:27","2025-06-14 09:53:06",41.0,,,,,,8.0,10.0,NULL
148974515200,"2025-06-11 16:00:00",2025-06-11,16:00:00,2025,Wednesday,"2025-06-12 09:11:00",1489745,250327315,251630775.0,II,Initial,,15200,"Offences Against The Family And Children",Other,"Domestic Violence (secondary only)","Open or Active","BERNICE RODGERS WAY \ JOHN F KENNEDY DR",32842000.0,Richmond,"Golden Gate Park",1.0,1.0,37.7666778564453,-122.506301879882,"POINT (-122.50630188 37.766677856)","2025-06-13 09:38:27","2025-06-14 09:53:06",9.0,,,,,,4.0,8.0,NULL
148978271013,"2025-06-12 06:00:00",2025-06-12,06:00:00,2025,Thursday,"2025-06-12 13:46:00",1489782,250327860,251631802.0,VI,"Vehicle Initial",,71013,"Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","JERROLD AVE \ RANKIN ST",33114000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7421073913574,-122.395065307617,"POINT (-122.395065308 37.742107391)","2025-06-13 09:38:27","2025-06-14 09:53:06",85.0,,,,,,9.0,2.0,NULL
148973106246,"2025-01-04 23:00:00",2025-01-04,23:00:00,2025,Saturday,"2025-06-12 08:00:00",1489731,250327177,251630726.0,VI,"Vehicle Initial",,6246,"Larceny Theft","Larceny Theft - Other","License Plate or Tab, Theft of","Open or Active","GEARY BLVD \ PRESIDIO AVE",26834000.0,Richmond,"Lone Mountain/USF",2.0,2.0,37.7824897766113,-122.445823669433,"POINT (-122.445823669 37.782489777)","2025-06-13 09:38:27","2025-06-14 09:53:06",13.0,,,,,,6.0,8.0,NULL
148980705083,"2025-06-11 22:30:00",2025-06-11,22:30:00,2025,Wednesday,"2025-06-12 13:49:00",1489807,250328006,251631810.0,II,Initial,,5083,Burglary,"Burglary - Hot Prowl","Burglary, Hot Prowl, Unlawful Entry","Open or Active","16TH ST \ JOSE SARRIA CT \ POND ST",25800000.0,Mission,"Castro/Upper Market",8.0,8.0,37.764289855957,-122.43228149414,"POINT (-122.432281494 37.764289856)","2025-06-13 09:38:27","2025-06-14 09:53:06",38.0,,,,5.0,,5.0,3.0,NULL
148970715200,"2025-06-12 01:57:00",2025-06-12,01:57:00,2025,Thursday,"2025-06-12 01:57:00",1489707,250326925,251630163.0,II,Initial,,15200,"Offences Against The Family And Children",Other,"Domestic Violence (secondary only)","Cite or Arrest Adult","GONZALEZ DR \ JOSEPHA AVE",23036000.0,Taraval,Lakeshore,7.0,7.0,37.7160148620605,-122.477500915527,"POINT (-122.477500916 37.716014862)","2025-06-13 09:38:27","2025-06-14 09:53:06",42.0,,,,,,8.0,10.0,NULL
148982403022,"2025-06-12 11:49:00",2025-06-12,11:49:00,2025,Thursday,"2025-06-12 12:21:00",1489824,250327973,251631512.0,II,Initial,,3022,Robbery,"Robbery - Commercial","Robbery, Comml. Establ. W/ A Knife","Open or Active","18TH ST \ COLLINGWOOD ST",25815000.0,Mission,"Castro/Upper Market",8.0,8.0,37.7608222961425,-122.436111450195,"POINT (-122.43611145 37.760822296)","2025-06-13 09:38:27","2025-06-14 09:53:06",38.0,,,,5.0,,5.0,3.0,NULL
148979206244,"2025-06-09 00:00:00",2025-06-09,00:00:00,2025,Monday,"2025-06-10 13:45:00",1489792,256057865,,II,"Coplogic Initial",1.0,6244,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","30TH AVE \ LAWTON ST",27683000.0,Richmond,Sunset/Parkside,4.0,4.0,37.7574462890625,-122.48851776123,"POINT (-122.488517761 37.757446289)","2025-06-13 09:38:27","2025-06-14 09:53:06",39.0,,,,,,7.0,10.0,NULL
148956706244,"2025-06-11 10:45:00",2025-06-11,10:45:00,2025,Wednesday,"2025-06-11 13:58:00",1489567,250325858,251621675.0,II,Initial,,6244,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","AVERY ST \ POST ST",26597000.0,Northern,Japantown,5.0,5.0,37.7850494384765,-122.433906555175,"POINT (-122.433906555 37.785049438)","2025-06-13 09:38:27","2025-06-14 09:53:06",103.0,,,,,,11.0,4.0,NULL
148974705071,"2025-06-11 02:00:00",2025-06-11,02:00:00,2025,Wednesday,"2025-06-12 08:45:00",1489747,250327218,251630707.0,II,Initial,,5071,Burglary,"Burglary - Other","Burglary, Other Bldg., Forcible Entry","Open or Active","BEALE ST \ HARRISON ST",24495000.0,Southern,"Financial District/South Beach",6.0,6.0,37.7874565124511,-122.3911819458,"POINT (-122.391181946 37.787456512)","2025-06-13 09:38:27","2025-06-14 09:53:06",30.0,1.0,,,,,10.0,1.0,NULL
148970215161,"2025-06-11 22:50:00",2025-06-11,22:50:00,2025,Wednesday,"2025-06-11 22:54:00",1489702,250326806,251623157.0,II,Initial,,15161,"Offences Against The Family And Children",Other,"Violation of Restraining Order","Cite or Arrest Adult","DETROIT ST \ STAPLES AVE",22153000.0,Ingleside,"West of Twin Peaks",7.0,7.0,37.7290954589843,-122.444282531738,"POINT (-122.444282532 37.729095459)","2025-06-13 09:38:27","2025-06-14 09:53:06",95.0,,,,,,8.0,9.0,NULL
148981328160,"2025-06-10 15:50:00",2025-06-10,15:50:00,2025,Tuesday,"2025-06-12 16:18:00",1489813,250328238,251632310.0,II,Initial,,28160,"Malicious Mischief",Vandalism,"Malicious Mischief, Vandalism to Vehicle","Open or Active","BROTHERHOOD WAY \ LAKE MERCED BLVD",33540000.0,Taraval,Lakeshore,7.0,7.0,37.7146949768066,-122.485229492187,"POINT (-122.485229492 37.714694977)","2025-06-13 09:38:27","2025-06-14 09:53:06",43.0,,,,,,8.0,10.0,NULL
148982707021,"2025-06-12 16:05:00",2025-06-12,16:05:00,2025,Thursday,"2025-06-12 17:10:00",1489827,250328385,251632465.0,VI,"Vehicle Initial",,7021,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","BAKER ST \ POST ST",26814000.0,Richmond,"Presidio Heights",5.0,2.0,37.7838973999023,-122.442985534667,"POINT (-122.442985535 37.7838974)","2025-06-13 09:38:27","2025-06-14 09:53:06",103.0,,,,,,6.0,8.0,NULL
148986471013,"2025-06-10 17:45:00",2025-06-10,17:45:00,2025,Tuesday,"2025-06-12 19:42:00",1489864,250328749,251632929.0,VI,"Vehicle Initial",,71013,"Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","HOWARD ST \ RUSS ST",24287000.0,Southern,"South of Market",6.0,6.0,37.7788619995117,-122.40827178955,"POINT (-122.40827179 37.778862)","2025-06-13 09:38:27","2025-06-14 09:53:06",32.0,,1.0,1.0,1.0,,10.0,1.0,NULL
148988171013,"2025-06-12 02:00:00",2025-06-12,02:00:00,2025,Thursday,"2025-06-12 21:03:00",1489881,250328852,251633155.0,VI,"Vehicle Initial",,71013,"Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","BURNETT AVE \ HOPKINS AVE",26119000.0,Park,"Twin Peaks",8.0,8.0,37.7531356811523,-122.444641113281,"POINT (-122.444641113 37.753135681)","2025-06-13 09:38:27","2025-06-14 09:53:06",51.0,,,,,,5.0,7.0,NULL
148988615200,"2025-06-12 00:01:00",2025-06-12,00:01:00,2025,Thursday,"2025-06-12 19:38:00",1489886,250328830,251632923.0,II,Initial,,15200,"Offences Against The Family And Children",Other,"Domestic Violence (secondary only)","Open or Active","HILL ST \ VALENCIA ST",24118000.0,Mission,Mission,9.0,8.0,37.756103515625,-122.421043395996,"POINT (-122.421043396 37.756103516)","2025-06-13 09:38:27","2025-06-14 09:53:06",52.0,,,,3.0,,5.0,3.0,NULL
148976971013,"2024-06-12 12:00:00",2024-06-12,12:00:00,2024,Wednesday,"2025-06-12 12:06:00",1489769,250327650,251631463.0,VI,"Vehicle Initial",,71013,"Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active","BOUTWELL ST \ INDUSTRIAL ST \ LOOMIS ST",20779000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7383232116699,-122.405647277832,"POINT (-122.405647278 37.738323212)","2025-06-13 09:38:27","2025-06-14 09:53:06",82.0,,,,,,9.0,2.0,NULL
148972604013,"2025-06-11 22:18:00",2025-06-11,22:18:00,2025,Wednesday,"2025-06-11 22:40:00",1489726,250326771,251623088.0,II,Initial,,4013,Assault,"Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Open or Active","PACIFIC AVE \ POLK ST",25316000.0,Northern,"Russian Hill",3.0,3.0,37.7950286865234,-122.421585083007,"POINT (-122.421585083 37.795028687)","2025-06-13 09:38:27","2025-06-14 09:53:06",105.0,,,,,,3.0,4.0,NULL
148976504013,"2025-06-12 10:15:00",2025-06-12,10:15:00,2025,Thursday,"2025-06-12 10:20:00",1489765,250327428,251631063.0,II,Initial,,4013,Assault,"Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Open or Active","DR CARLTON B GOODLETT PL \ MCALLISTER ST \ POLK ST",24462000.0,Northern,Tenderloin,5.0,6.0,37.7802619934082,-122.418601989746,"POINT (-122.41860199 37.780261993)","2025-06-13 09:38:27","2025-06-14 09:53:06",21.0,,1.0,1.0,1.0,,10.0,4.0,NULL
148971612164,"2025-06-12 03:10:00",2025-06-12,03:10:00,2025,Thursday,"2025-06-12 03:11:00",1489716,250326981,251630241.0,II,Initial,,12164,"Weapons Carrying Etc","Weapons Offense","Switchblade Knife, Possession","Cite or Arrest Adult","FRANKLIN ST \ LILY ST",24455000.0,Northern,"Hayes Valley",6.0,5.0,37.7747611999511,-122.420860290527,"POINT (-122.420860291 37.7747612)","2025-06-13 09:38:27","2025-06-14 09:53:06",21.0,,1.0,1.0,1.0,,11.0,4.0,NULL
148976605083,"2025-06-11 13:00:00",2025-06-11,13:00:00,2025,Wednesday,"2025-06-12 09:27:00",1489766,250327581,251630887.0,II,Initial,,5083,Burglary,"Burglary - Hot Prowl","Burglary, Hot Prowl, Unlawful Entry","Open or Active","17TH ST \ ABBEY ST",25721000.0,Mission,"Castro/Upper Market",8.0,8.0,37.7629737854003,-122.427169799804,"POINT (-122.4271698 37.762973785)","2025-06-13 09:38:27","2025-06-14 09:53:06",37.0,,,,5.0,,5.0,3.0,NULL
148984112100,"2025-06-12 17:09:00",2025-06-12,17:09:00,2025,Thursday,"2025-06-12 17:09:00",1489841,250311346,251632462.0,IS,"Initial Supplement",,12100,"Weapons Carrying Etc","Weapons Offense","Firearm, Possession of Loaded","Cite or Arrest Adult","GRIFFITH ST \ OAKDALE AVE",20065000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7282333374023,-122.379173278808,"POINT (-122.379173279 37.728233337)","2025-06-13 09:38:27","2025-06-14 09:53:06",78.0,,,,,,9.0,2.0,NULL
148979806244,"2025-05-07 17:00:00",2025-05-07,17:00:00,2025,Wednesday,"2025-06-11 20:22:00",1489798,250256786,,IS,"Coplogic Supplement",1.0,6244,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","KEARNY ST \ SACRAMENTO ST",24733000.0,Central,Chinatown,3.0,3.0,37.7935638427734,-122.404609680175,"POINT (-122.40460968 37.793563843)","2025-06-13 09:38:27","2025-06-14 09:53:06",108.0,,,,,,3.0,6.0,NULL
148978606114,"2025-06-12 11:00:00",2025-06-12,11:00:00,2025,Thursday,"2025-06-12 13:26:00",1489786,250327804,251631730.0,II,Initial,,6114,"Larceny Theft","Larceny Theft - Pickpocket","Theft, Pickpocket, >$950","Open or Active","BROADWAY \ STOCKTON ST",25057000.0,Central,Chinatown,3.0,3.0,37.7976264953613,-122.408615112304,"POINT (-122.408615112 37.797626495)","2025-06-13 09:38:27","2025-06-14 09:53:06",104.0,,,,,,3.0,6.0,NULL
148977004138,"2025-06-09 18:00:00",2025-06-09,18:00:00,2025,Monday,"2025-06-12 12:19:00",1489770,250327688,251631506.0,II,Initial,,4138,Assault,"Simple Assault","Battery, former Spouse or Dating Relationship","Open or Active","HARBOR RD \ NORTHRIDGE RD",20060000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7310104370117,-122.376998901367,"POINT (-122.376998901 37.731010437)","2025-06-13 09:38:27","2025-06-14 09:53:06",78.0,,,,,,9.0,2.0,NULL
148982628150,"2025-06-12 16:19:00",2025-06-12,16:19:00,2025,Thursday,"2025-06-12 16:19:00",1489826,250328294,251632286.0,II,Initial,,28150,"Malicious Mischief",Vandalism,"Malicious Mischief, Vandalism to Property","Cite or Arrest Adult","CHESTNUT ST \ STEINER ST",26771000.0,Northern,Marina,2.0,2.0,37.800609588623,-122.437889099121,"POINT (-122.437889099 37.800609589)","2025-06-13 09:38:27","2025-06-14 09:53:06",17.0,,,,,,6.0,4.0,NULL
148982215201,"2025-06-12 12:49:00",2025-06-12,12:49:00,2025,Thursday,"2025-06-12 12:55:00",1489822,250327810,251631615.0,II,Initial,,15201,"Offences Against The Family And Children",Stalking,Stalking,"Cite or Arrest Adult","CASTRO ST \ VALLEY ST",22005000.0,Ingleside,"Noe Valley",8.0,8.0,37.7441139221191,-122.433395385742,"POINT (-122.433395386 37.744113922)","2025-06-13 09:38:27","2025-06-14 09:53:06",84.0,,,,,,5.0,9.0,NULL
148979106372,"2025-05-30 21:59:00",2025-05-30,21:59:00,2025,Friday,"2025-06-05 11:12:00",1489791,256057796,,II,"Coplogic Initial",1.0,6372,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","19TH ST \ LEXINGTON ST",24155000.0,Mission,Mission,9.0,9.0,37.7601470947265,-122.420661926269,"POINT (-122.420661926 37.760147095)","2025-06-13 09:38:27","2025-06-14 09:53:06",53.0,,,,3.0,,2.0,3.0,NULL
148976807021,"2025-06-12 10:00:00",2025-06-12,10:00:00,2025,Thursday,"2025-06-12 10:55:00",1489768,250327644,251631208.0,VI,"Vehicle Initial",,7021,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","PIERCE ST \ SACRAMENTO ST",26638000.0,Northern,"Pacific Heights",2.0,2.0,37.7894210815429,-122.437316894531,"POINT (-122.437316895 37.789421082)","2025-06-13 09:38:27","2025-06-14 09:53:06",102.0,,,,,,6.0,4.0,NULL
148977106373,"2025-05-23 00:00:00",2025-05-23,00:00:00,2025,Friday,"2025-06-12 12:24:00",1489771,250327694,251631515.0,II,Initial,,6373,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $200-$950","Open or Active","LANE ST \ MCKINNON AVE",20205000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7348251342773,-122.387382507324,"POINT (-122.387382507 37.734825134)","2025-06-13 09:38:27","2025-06-14 09:53:06",86.0,,,,,,9.0,2.0,NULL
