GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,longitude,latitude,walkability_tier,neighborhood_name
60750122012,60750122012,6,75,12201,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",7.543468799999999,0.0,7.543468799999999,6.93782,1914,1255,1114,1098,0.5514716655273141,0.3136190869375995,56.589350512061515,281.64,5,10,10,18,11.833333333333334,790.6253463912751,30528.402418104077,-122.416166,37.784912,Medium,South of Market
60750124012,60750124012,6,75,12401,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",11.3611638,0.0,11.3611638,11.36116,2696,1956,1623,1479,0.508751825587229,0.4959033848469574,56.332257087957835,126.07,10,8,10,20,13.0,924.1432856219188,45977.64419958497,-122.414968,37.783156,Medium,South of Market
60750124023,60750124023,6,75,12402,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",15.5243046,0.0,15.5243046,15.5243046,1646,1202,1118,1184,0.7275772850583155,0.7332216666199564,192.40024445281753,0.0,17,17,19,20,18.666666666666668,1015.2286284189566,62826.360683702005,-122.419211,37.783094,High,South of Market
60750126021,60750126021,6,75,12602,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",195.8042639,134.4760207,61.3282432,36.94462,1508,915,787,855,0.686612675678868,0.7987861554352959,299.2630971043371,230.67,19,15,20,19,18.666666666666664,7502.337797954638,792407.8708118876,-122.434626,37.808284,High,Marina
60750129011,60750129011,6,75,12901,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.3684804,0.0,22.3684804,22.3684804,1229,842,718,833,0.6013680708191942,0.5412203391485245,190.7541291897504,177.03,11,12,19,19,16.5,1277.2055525437663,90523.75872789946,-122.427059,37.801028,High,Marina
60750131011,60750131011,6,75,13101,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",21.8977549,0.0,21.8977549,21.8977549,2068,1242,1035,1007,0.7924256092257661,0.4784420458751075,146.1337025011637,225.31,9,19,17,19,16.666666666666664,1189.620224663104,88619.47568539754,-122.42501,37.795096,High,Pacific Heights
60750158021,60750158021,6,75,15802,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.1984345,0.0,19.1984345,19.1984345,1718,828,821,804,0.5227744305121453,0.233090095565016,244.48660123824163,168.98,3,9,20,19,15.0,1303.9254297085406,77695.42018161897,-122.439067,37.778756,Medium,Hayes Valley
60750168013,60750168013,6,75,16801,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.429267,0.0,22.429267,22.429267,1062,644,583,537,0.6569573247417465,0.2836319080262041,171.23341569744565,281.64,5,14,18,18,15.166666666666668,1193.9446760033643,90769.04748404742,-122.426949,37.77113,Medium,Mission
60750168023,60750168023,6,75,16802,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",12.1760996,0.0,12.1760996,12.02511,900,683,582,633,0.6688130961908988,0.4646548821125355,175.24166770120706,177.03,9,14,19,19,16.5,984.686681703668,49276.46701855559,-122.424709,37.772726,High,Mission
60750171023,60750171023,6,75,17102,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.3433721,0.0,29.3433721,29.34337,1795,872,721,1026,0.7275505237720048,0.5274038965596187,174.5075508891495,152.89,11,17,18,20,17.333333333333336,1509.7466801495827,118751.16453644,-122.450852,37.767281,High,Haight Ashbury
60750204013,60750204013,6,75,20401,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",31.4889414,0.0,31.4889414,31.48894,1330,746,653,727,0.3299205177723987,0.2849446042031311,345.599423675767,202.51,5,4,20,19,14.5,1658.7484864325015,127432.047888281,-122.441477,37.760684,Medium,Castro/Upper Market
60750131022,60750131022,6,75,13102,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.4608958,0.0,22.4608958,22.4608958,1360,842,665,722,0.5659834272507014,0.2414922383157043,170.96379566481937,560.59,4,10,18,15,13.333333333333334,1206.8352470520272,90898.89232050732,-122.428259,37.794685,Medium,Pacific Heights
60750134001,60750134001,6,75,13400,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.026837,0.0,29.026837,17.12196,1072,673,577,415,0.6966942997526121,0.3606712004517474,764.5779662455127,183.73,6,15,20,19,16.5,1389.790211775302,117469.70642220016,-122.437487,37.79027,High,Pacific Heights
60750130003,60750130003,6,75,13000,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.763346199999997,0.0,22.763346199999997,22.763346199999997,1183,588,588,609,0.7615630157458481,0.857667331149666,159.32982647340313,158.25,20,18,18,20,19.0,1215.224976024726,92122.30837285626,-122.432109,37.797042,High,Pacific Heights
60750130004,60750130004,6,75,13000,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.7934924,0.0,22.7934924,22.7934924,1193,788,687,526,0.7730153427078652,0.820426826398763,112.31275818004968,218.6,19,18,15,19,17.5,1215.9727734861124,92243.01007359098,-122.435398,37.796623,High,Pacific Heights
60750132003,60750132003,6,75,13200,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",75.1940126,0.0,75.1940126,75.19401,1731,833,775,677,0.5451692485536336,0.4892712930255412,221.3367716992935,374.17,10,10,20,17,15.666666666666668,2287.493686574572,304306.320533991,-122.44233,37.793368,Medium,Pacific Heights
60750133001,60750133001,6,75,13300,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",28.09527,0.0,28.09527,27.34763,579,248,228,292,0.4584838447592613,0.5506310121522563,235.42752926026336,544.49,12,7,20,15,14.833333333333334,1542.932350247608,113700.68756523702,-122.449301,37.790604,Medium,Pacific Heights
60750133003,60750133003,6,75,13300,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.1927923,0.0,22.1927923,22.1927923,1285,611,580,501,0.7353739817380087,0.7588344795373121,144.21979698336563,253.47,18,17,17,18,17.5,1915.884282939692,89813.16196630523,-122.450324,37.787285,High,Inner Richmond
60750133004,60750133004,6,75,13300,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",39.3657481,0.0,39.3657481,37.81683,677,315,246,315,0.6016966066796262,0.6947209078271523,227.6252943863145,462.69,16,12,20,16,16.666666666666664,1969.172154103697,159309.48131991562,-122.455038,37.789106,High,Inner Richmond
60750133005,60750133005,6,75,13300,5,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",26.337894799999997,0.0,26.337894799999997,26.337894799999997,957,381,381,305,0.1818107398341436,0.3501754232579585,145.82182931340435,272.25,6,2,17,18,13.0,1309.9983166434604,106588.22118936524,-122.457302,37.787277,Medium,Inner Richmond
60750151002,60750151002,6,75,15100,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",20.7171111,0.0,20.7171111,20.7171111,1061,853,623,545,0.7800607177618946,0.8068065820717297,123.60024463063289,264.2,19,18,16,18,17.5,1170.3773066555063,83841.75904724131,-122.423045,37.786046,High,Other SF Area
60750134002,60750134002,6,75,13400,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.6725093,0.0,29.6725093,28.99019,1615,855,810,839,0.6505598715522835,0.5015898816648489,129.4127153580503,293.71,10,14,16,18,15.333333333333332,1580.7709319180403,120082.40901381742,-122.442271,37.788762,Medium,Pacific Heights
60750134003,60750134003,6,75,13400,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",28.817543299999997,0.0,28.817543299999997,28.81754,1193,662,599,788,0.488738411954881,0.5038068827590548,236.90013853470987,273.59,10,8,20,18,15.666666666666668,1569.634760785275,116623.44578905543,-122.44262,37.790544,Medium,Pacific Heights
60750151001,60750151001,6,75,15100,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.2436949,0.0,22.2436949,22.2436949,1539,1165,995,957,0.7155989118203977,0.7680977917989472,86.31659482076425,321.87,18,16,13,17,15.666666666666668,1204.8014082578188,90017.9036056122,-122.423741,37.788744,Medium,Other SF Area
60750152002,60750152002,6,75,15200,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",26.8995531,0.0,26.8995531,26.8995531,1410,801,705,817,0.7451721320735392,0.6211696317380215,206.20714327034673,376.85,14,17,19,17,17.166666666666668,1513.2093261366151,108861.30233944968,-122.430651,37.788003,High,Pacific Heights
60750152003,60750152003,6,75,15200,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.1000887,0.0,19.1000887,18.94133,857,508,468,455,0.6785937460771844,0.8139616536798591,178.73006003370023,111.31,19,15,19,20,18.666666666666668,1221.0489401797124,77297.56427486421,-122.433686,37.787284,High,Pacific Heights
60750153001,60750153001,6,75,15300,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",27.1721044,0.0,27.1721044,27.1721044,906,509,428,570,0.7148501143629948,0.6673581380760276,109.92450036368916,340.64,15,16,15,17,15.833333333333332,1523.9621971286392,109963.74074417957,-122.437522,37.787268,Medium,Pacific Heights
60750154001,60750154001,6,75,15400,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.6376682,0.0,29.6376682,29.6376682,819,373,373,442,0.5356958994395151,0.5693920815674547,129.56484882977398,319.19,12,9,16,17,14.5,1582.0606275082214,119942.00830613294,-122.44668,37.786284,Medium,Pacific Heights
60750155003,60750155003,6,75,15500,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.6978647,0.0,22.6978647,22.6978647,628,315,295,339,0.2455582378729326,0.4513129198359996,94.0070807629759,336.62,9,3,14,17,12.333333333333334,1284.0803202505226,91857.40331565596,-122.440535,37.784218,Medium,Other SF Area
60750154002,60750154002,6,75,15400,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",21.693897399999997,0.0,21.693897399999997,21.693897399999997,1399,749,704,664,0.5207514909904917,0.3493277740425872,216.36315104910565,285.66,6,9,19,18,14.833333333333332,1188.2655684184217,87794.44120562542,-122.444604,37.784132,Medium,Other SF Area
60750154005,60750154005,6,75,15400,5,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",49.0859208,0.0,49.0859208,49.0859208,1333,748,545,862,0.8538773213213865,0.6845184399616707,99.97815911400812,273.59,16,20,14,18,16.666666666666668,1807.5211305605608,198648.8748671518,-122.45676,37.783691,High,Inner Richmond
60750155002,60750155002,6,75,15500,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",27.2239954,0.0,27.2239954,23.25147,1347,1065,919,692,0.6545502668361768,0.7789190408717428,227.30535724377913,376.85,18,14,20,17,17.666666666666668,1552.8259018015997,110172.52551684417,-122.434751,37.78504,High,Pacific Heights
60750156001,60750156001,6,75,15600,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",18.2740334,0.0,18.2740334,18.2740334,651,315,284,442,0.6203898041343897,0.64381824125117,175.18190592778495,265.54,15,12,19,18,16.833333333333332,1229.207981928575,73954.90874220857,-122.454781,37.779713,High,Haight Ashbury
60750156003,60750156003,6,75,15600,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.8242835,0.0,33.8242835,27.35096,1133,629,583,475,0.4020128242318274,0.5423956833479836,239.75201130276713,539.13,11,6,20,15,14.5,1667.5194850344226,136885.44040442488,-122.457271,37.778969,Medium,Haight Ashbury
60750157001,60750157001,6,75,15700,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",57.5612037,0.0,57.5612037,57.5612037,1311,687,634,618,0.2062617039066958,0.3629881023279192,215.04484278184057,455.98,6,2,19,16,13.0,2044.2021382546172,232948.0969572025,-122.444555,37.780594,Medium,Other SF Area
60750154003,60750154003,6,75,15400,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",48.0194372,0.0,48.0194372,46.54955,1492,847,790,804,0.8011733211908179,0.7663610409584497,231.09308744668084,324.55,18,19,20,17,18.5,2082.735078386823,194331.7151363388,-122.450109,37.783361,High,Inner Richmond
60750159001,60750159001,6,75,15900,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",48.7659263,0.0,48.7659263,48.76593,2098,1030,971,1097,0.5221448697469002,0.5024993315247972,402.6155451085936,272.25,10,9,20,18,15.833333333333334,1836.5629491942204,197352.92936085616,-122.427705,37.78355,Medium,Hayes Valley
60750154004,60750154004,6,75,15400,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.3493025,0.0,29.3493025,29.3493025,927,453,453,494,0.6618808569541289,0.7922603692369099,254.50144854379417,214.58,18,14,20,19,18.333333333333332,1411.3721412305044,118776.58198895153,-122.452121,37.785353,High,Inner Richmond
60750157002,60750157002,6,75,15700,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",30.7671623,0.0,30.7671623,30.7671623,2084,976,851,906,0.8003846701963119,0.4420403487946818,145.60978865444474,191.78,8,19,17,19,16.5,1519.1446783680396,124513.10485191936,-122.444028,37.777432,High,Haight Ashbury
60750157003,60750157003,6,75,15700,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",67.6092781,0.0,67.6092781,67.6092781,2045,837,790,684,0.8067633479930681,0.566642766086737,359.83700290389584,313.82,12,19,20,18,17.833333333333332,2272.723567061443,273611.9893524913,-122.450723,37.77991,High,Haight Ashbury
60750258001,60750258001,6,75,25800,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",25.3267616,0.0,25.3267616,25.3267616,1188,357,328,728,0.6088308739333724,0.3739700540473304,176.91326158335224,178.37,7,12,19,19,15.833333333333332,1392.9811917099512,102497.56955221805,-122.403526,37.723172,Medium,Other SF Area
60750255002,60750255002,6,75,25500,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",36.1275026,0.0,36.1275026,36.00155,1215,351,351,632,0.649636404278646,0.5786993682467233,289.44596906623707,151.55,13,13,20,20,17.666666666666668,1736.8352771733594,146204.85356705877,-122.433017,37.730692,High,Other SF Area
60750255006,60750255006,6,75,25500,6,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",108.8967229,0.0,108.8967229,85.12475,2755,757,757,1311,0.7389282142422182,0.4230615093886442,166.58132142927877,183.73,8,17,18,19,16.5,3652.7755707944143,440699.83076170937,-122.441091,37.727244,High,Other SF Area
60750256001,60750256001,6,75,25600,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",43.0134383,0.0,43.0134383,43.0134383,1978,513,451,932,0.4207451444302104,0.4303509508681295,168.68402728921117,477.44,8,6,18,16,13.666666666666664,2468.2809686482633,174076.00179950963,-122.423357,37.730527,Medium,Other SF Area
60750256004,60750256004,6,75,25600,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",36.5255807,0.0,36.5255807,36.5255807,1589,444,388,1060,0.7309332259635923,0.6240062047635925,216.16850023140088,139.48,14,17,19,20,18.166666666666668,2380.8980949094457,147817.14832084067,-122.426379,37.729324,High,Other SF Area
60750258002,60750258002,6,75,25800,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",34.3997794,0.0,34.3997794,34.3997794,832,285,285,531,0.2917319295802417,0.6719168441939914,142.66137997384948,126.07,15,3,17,20,15.333333333333336,2221.8037825774845,139213.35609640545,-122.40088,37.720477,Medium,Other SF Area
60750259002,60750259002,6,75,25900,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",66.5222852,0.0,66.5222852,66.52229,1664,536,536,1028,0.5461597879772454,0.5267336934636759,118.68263359058506,183.73,11,10,16,19,15.166666666666664,2118.8300658116004,269210.39839653467,-122.408269,37.721761,Medium,Other SF Area
60750260012,60750260012,6,75,26001,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",48.747146699999995,0.0,48.747146699999995,47.13553,3541,941,883,1518,0.8167574011194692,0.5107120717367852,166.3047080456096,75.1,10,19,18,20,17.5,1785.3810877587034,197276.13952478103,-122.43359,37.72199,High,Other SF Area
60750260021,60750260021,6,75,26002,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",39.160902199999995,0.0,39.160902199999995,39.160902199999995,1412,346,321,993,0.0421641975034065,0.4645686656223771,174.3453193476222,209.21,9,1,18,19,14.0,1821.031243376954,158481.13742171772,-122.42818,37.727385,Medium,Other SF Area
60750264032,60750264032,6,75,26403,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",42.3190873,0.0,42.3190873,40.734937161149,1969,597,571,1211,0.3192853584345931,0.4409739278594088,352.9452299884549,337.96,8,4,20,17,14.333333333333336,1740.2231229515191,171262.55548557223,-122.404935,37.71282,Medium,Other SF Area
60750260041,60750260041,6,75,26004,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",44.179750299999995,0.0,44.179750299999995,44.179750299999995,2213,633,633,1346,0.6141578109995964,0.4619318501345521,159.3490219432046,352.71,9,12,18,17,15.166666666666668,1742.0816267110024,178791.99993634108,-122.437187,37.718737,Medium,Other SF Area
60750260042,60750260042,6,75,26004,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",38.9024356,0.0,38.9024356,38.90244,2798,681,668,1079,0.6188318720856361,0.5555304375100615,224.84144925877084,350.03,12,12,20,17,16.333333333333336,1831.6294546230408,157434.53130525912,-122.434019,37.716932,High,Other SF Area
60750261001,60750261001,6,75,26100,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",38.7880283,0.0,38.7880283,38.7880283,1515,466,457,1041,0.7519486519492168,0.7188149931691591,214.58167287147205,303.09,17,17,19,18,18.0,2001.8812830729576,156971.93021016073,-122.438982,37.721081,High,Other SF Area
60750301014,60750301014,6,75,30101,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.4675675,0.0,22.4675675,21.9606,781,440,391,519,0.6791145075796964,0.5488310698638352,104.456345797114,0.0,12,15,15,20,16.166666666666668,1778.7713701097368,90924.63431007556,-122.46286,37.762323,High,Inner Sunset
60750264041,60750264041,6,75,26404,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",24.8192182,0.0,24.8192182,24.8192182,1747,414,402,959,0.3727518136720005,0.3627343388421673,352.55260377218485,276.27,6,5,20,18,14.5,1942.103461669274,100441.12134385933,-122.416691,37.709815,Medium,Other SF Area
60750301012,60750301012,6,75,30101,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",24.5150381,0.0,24.5150381,24.51504,1988,669,622,755,0.632805973420677,0.5974377515521263,243.729582455758,183.73,13,13,20,19,17.333333333333332,1268.6485288529589,99210.36511666562,-122.459419,37.764609,High,Inner Sunset
60750301013,60750301013,6,75,30101,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",14.8289652,0.0,14.8289652,14.82897,763,325,313,454,0.5858885478634204,0.4655051444902771,330.898342117628,177.03,9,11,20,19,16.333333333333332,992.1291248519346,60013.227264018715,-122.462615,37.765155,High,Inner Sunset
60750301021,60750301021,6,75,30102,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",184.084558,0.0,184.084558,170.17002,3196,1382,1286,1372,0.0496861855328106,0.2488086784140893,77.67560818436493,1029.98,4,1,12,13,9.166666666666666,3843.429437241217,744979.9398069907,-122.457329,37.759946,Low,Inner Sunset
60750264031,60750264031,6,75,26403,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",51.426204899999995,0.0,51.426204899999995,51.4262,1993,612,563,1145,0.8096418922156314,0.7326767868648966,145.23334970028094,73.76,17,19,17,20,18.333333333333336,1914.3522946369017,208119.1373477519,-122.40854,37.709852,High,Other SF Area
60750301022,60750301022,6,75,30102,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",91.5683412,3.674377,87.8939642,87.89396,1283,675,663,667,0.5485118485301468,0.2107731159364002,143.25625331164662,843.56,3,10,17,13,12.166666666666668,3515.0525531322523,370571.4000468092,-122.459532,37.754437,Medium,Other SF Area
60750302022,60750302022,6,75,30202,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",28.6196162,0.0,28.6196162,28.6196162,1715,781,781,823,0.7407951353037749,0.70372344208504,89.44913803561069,168.98,16,17,13,19,16.166666666666664,1537.948103814184,115822.4336029844,-122.467307,37.763071,High,Inner Sunset
60750301023,60750301023,6,75,30102,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",39.419863,0.0,39.419863,36.55385,776,409,395,491,0.720310647680859,0.3216018819246553,259.83246060494935,569.98,5,16,20,15,15.166666666666668,1746.8089224340065,159528.410382438,-122.448902,37.760075,Medium,Other SF Area
60750302011,60750302011,6,75,30201,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",30.5319231,0.0,30.5319231,30.53192,1912,917,917,1063,0.8143928630567662,0.4147491389667613,181.69572816721788,391.61,8,19,19,17,16.5,1573.7389772540268,123561.76073028812,-122.473923,37.764671,High,Inner Sunset
60750302013,60750302013,6,75,30201,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.9151615,0.0,29.9151615,29.9151615,1406,560,560,699,0.5416474878406662,0.3073774341238467,142.6326914531282,178.37,5,10,17,19,14.5,1555.945895811056,121064.93187173258,-122.473638,37.760935,Medium,Inner Sunset
60750302023,60750302023,6,75,30202,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.3816726,0.0,29.3816726,29.3816726,1321,579,557,801,0.8111997397853983,0.271062190815603,43.56457229055094,127.41,4,19,9,20,13.5,1547.2874114250835,118905.89761546472,-122.467201,37.761208,Medium,Inner Sunset
60750303011,60750303011,6,75,30301,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.9383062,0.0,41.9383062,41.596031236977,1034,505,381,566,0.7324761886873792,0.4616925941102336,132.27811284376574,305.78,9,17,17,18,16.0,2333.8592438489763,169721.7985416164,-122.473752,37.758492,High,Inner Sunset
60750303013,60750303013,6,75,30301,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",46.4871701,0.0,46.4871701,46.48717,1541,776,708,749,0.6364527632687356,0.2954891778145396,146.868909966193,438.55,5,13,17,16,14.0,1775.7568465636834,188130.24983491327,-122.46619,37.75476,Medium,Other SF Area
60750303014,60750303014,6,75,30301,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",49.364155399999994,0.0,49.364155399999994,44.19567,1190,506,458,578,0.6543352580966316,0.2756748287390437,255.0579443318097,657.15,4,14,20,14,14.333333333333336,2243.7782564849326,199775.28508456383,-122.47094,37.756224,Medium,Inner Sunset
60750303021,60750303021,6,75,30302,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",46.4520819,0.0,46.4520819,45.81084,1290,509,509,660,0.727360736666896,0.3616279777199572,174.5626819795993,246.77,6,16,18,18,15.666666666666666,1725.4679717996453,187987.2746283716,-122.473916,37.754289,Medium,Other SF Area
60750306003,60750306003,6,75,30600,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",49.8460004,0.0,49.8460004,47.50257,839,298,298,439,0.5481083703748965,0.4267590282770144,145.56192957860668,612.89,8,10,17,15,13.666666666666668,1828.1227399985423,201724.3130225916,-122.459495,37.743451,Medium,Other SF Area
60750307001,60750307001,6,75,30700,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",180.66963599999997,2.3126089,178.35702709999998,121.08482,3049,1298,1196,1333,0.8111010052551447,0.2558993007361388,114.87610178943154,685.31,4,19,15,14,13.5,5030.586711482221,731159.0853745685,-122.4499,37.739419,Medium,Other SF Area
60750307002,60750307002,6,75,30700,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",67.1375642,0.0,67.1375642,62.54661,1731,621,621,904,0.662233763904013,0.2918537542344784,168.48034531464282,527.06,5,14,18,15,14.166666666666668,3816.1422905696263,271701.3170799008,-122.444658,37.734773,Medium,Other SF Area
60750307003,60750307003,6,75,30700,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",108.3276516,0.0,108.3276516,108.32765,2242,909,867,1216,0.8228904561015303,0.3187536712088827,108.3468516730958,777.85,5,19,15,14,13.666666666666668,3244.689877299537,438396.7062809494,-122.454154,37.735709,Medium,Other SF Area
60750308001,60750308001,6,75,30800,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",48.427152199999995,0.0,48.427152199999995,46.5347,951,405,330,473,0.8082124017217437,0.7342914663223595,304.04100450077675,256.15,17,19,20,18,18.666666666666668,1959.259128428131,195979.8887179798,-122.463699,37.741571,High,Other SF Area
60750308002,60750308002,6,75,30800,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",51.7340915,0.0,51.7340915,51.7340915,492,222,222,411,0.5506796219015404,0.402175013480416,177.374720110819,278.95,7,10,19,18,15.166666666666666,2318.1719083712933,209365.45251407052,-122.46199,37.738332,Medium,Other SF Area
60750308003,60750308003,6,75,30800,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",59.8804843,0.0,59.8804843,59.8804843,828,213,213,432,0.8601225897685555,0.8314271438285278,178.16823168212085,261.52,19,20,19,18,18.833333333333332,2222.647753413683,242333.5305054283,-122.467207,37.736693,High,Other SF Area
60750308004,60750308004,6,75,30800,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",84.20723219999999,0.0,84.20723219999999,84.20723,2176,708,690,973,0.8782141729363149,0.8317431687678991,154.5672463035782,344.67,19,20,18,17,18.166666666666668,2827.534765326336,340782.8542484587,-122.47149,37.738241,High,Other SF Area
